id,type,sub_type,start_date,end_date,listing_type,tom,building_age,total_floor_count,floor_no,room_count,size,address,furnished,heating_type,price,price_currency
6812,Konut,Yazlık,2/20/19,,1,7,16-20 arası,3,,4+1,230,Sakarya/Kocaali/Yalı,,Kalorifer (Doğalgaz),480000,TRY
6813,Konut,Daire,10/15/18,11/14/18,1,30,0,4,Bahçe katı,2+1,,Kocaeli/Darıca/Cami,,Kalorifer (Doğalgaz),410000,TRY
6814,Konut,Daire,11/22/18,11/30/18,1,8,5,10-20 arası,11,2+1,110,Adana/Çukurova/Mahfesığmaz,,Kalorifer (Doğalgaz),357500,TRY
6815,Konut,Daire,11/3/18,,1,116,0,10-20 arası,8,4+1,177,Karaman/Merkez/Gevher Hatun,,Kalorifer (Doğalgaz),425000,TRY
6816,Konut,Daire,11/5/18,12/5/18,1,30,0,10-20 arası,10,2+1,70,Adana/Çukurova/Yurt,,Kalorifer (Doğalgaz),259000,TRY
6817,Konut,Daire,9/15/18,10/24/18,2,39,6-10 arası,4,Bahçe katı,2+1,,İstanbul/Avcılar/Cihangir,,Kalorifer (Doğalgaz),1000,TRY
6818,Konut,Daire,2/21/19,,2,6,0,20 ve üzeri,20 ve üzeri,4+1,163,İstanbul/Sarıyer/Huzur,,Kalorifer (Doğalgaz),9750,TRY
6819,Konut,Daire,11/10/18,12/7/18,1,27,0,4,3,1+1,60,Antalya/Konyaaltı/Liman,,Kalorifer (Doğalgaz),325000,TRY
6820,Konut,Daire,12/15/18,1/15/19,1,31,6-10 arası,10-20 arası,10,2+1,95,İstanbul/Esenyurt/Koza,,Kalorifer (Doğalgaz),305000,TRY
6821,Konut,Daire,12/17/18,,2,72,0,4,2,2+1,130,Hatay/Defne/Çekmece,,Kalorifer (Doğalgaz),11000,TRY
6822,Konut,Prefabrik Ev,12/10/18,1/6/19,1,27,,1,,2+1,90,Ankara/Çankaya/Kültür,,Kalorifer (Doğalgaz),72000,TRY
6823,Konut,Daire,9/5/18,10/5/18,2,30,5,8,7,3+1,,Antalya/Kepez/Kültür,,Kalorifer (Doğalgaz),1650,TRY
6824,Konut,Villa,1/9/19,2/8/19,1,30,6-10 arası,2,Komple,2+1,112,Bolu/Merkez/Yenimahalle,,Kalorifer (Doğalgaz),330000,TRY
6825,Konut,Daire,11/21/18,12/13/18,1,22,6-10 arası,8,Giriş Katı,2+1,95,Antalya/Muratpaşa/Çağlayan,,Kalorifer (Doğalgaz),320000,TRY
6826,Konut,Daire,10/16/18,12/15/18,2,60,6-10 arası,10-20 arası,9,2+1,,İstanbul/Küçükçekmece/Atakent,,Kalorifer (Doğalgaz),1350,TRY
6827,Konut,Daire,11/10/18,1/18/19,2,69,11-15 arası,5,5,4+1,150,İstanbul/Bahçelievler/Cumhuriyet,,Kalorifer (Doğalgaz),1700,TRY
6828,Konut,Daire,1/11/19,,1,47,0,4,En Üst Kat,3+1,123,Yalova/Altınova/Kaytazdere Bld. (Kaytazdere),,Kalorifer (Doğalgaz),390000,TRY
6829,Konut,Daire,10/15/18,11/14/18,1,30,0,6,2,3+1,,İstanbul/Çatalca/Kaleiçi,,Kalorifer (Doğalgaz),330000,TRY
6830,Konut,Daire,1/29/19,,2,29,16-20 arası,5,,2+1,100,İstanbul/Kartal/Yakacık Çarşı,,Kalorifer (Doğalgaz),1050,TRY
6831,Konut,Villa,9/30/18,,1,150,6-10 arası,2,Bahçe katı,4+1,,Sakarya/Sapanca/Çayiçi,,Kalorifer (Doğalgaz),435000,TRY
6832,Konut,Daire,10/27/18,11/26/18,1,30,11-15 arası,10-20 arası,11,3+1,145,İstanbul/Beylikdüzü/Büyükşehir,,Kalorifer (Doğalgaz),370000,TRY
6833,Konut,Villa,10/10/18,,1,140,11-15 arası,2,Müstakil,4+2,150,İzmir/Seferihisar/Düzce,,Kalorifer (Doğalgaz),565000,TRY
6834,Konut,Daire,12/3/18,,1,86,21-25 arası,10-20 arası,11,3+1,130,İzmir/Karşıyaka/Bostanlı,,Kalorifer (Doğalgaz),1015000,TRY
6835,Konut,Daire,11/3/18,,2,116,0,6,2,2+1,83,Kocaeli/Gebze/Cumhuriyet,,Kalorifer (Doğalgaz),800,TRY
6836,Konut,Daire,9/24/18,12/21/18,1,88,0,7,,3+1,,İstanbul/Şişli/Teşvikiye,,Kalorifer (Doğalgaz),4100000,TRY
6837,Konut,Daire,9/23/18,,2,157,0,4,2,2+1,,İstanbul/Sancaktepe/Yunus Emre,,Kalorifer (Doğalgaz),750,TRY
6838,Konut,Daire,12/28/18,,1,61,6-10 arası,9,9,4+2,265,İstanbul/Çekmeköy/Aydınlar,,Kalorifer (Doğalgaz),465000,TRY
6839,Konut,Daire,2/14/19,,1,13,0,4,1,2+1,100,Antalya/Muratpaşa/Kızıltoprak,,Kalorifer (Doğalgaz),350000,TRY
6840,Konut,Villa,2/26/19,,1,1,0,2,,3+1,130,Sakarya/Sapanca/Hacımercan,,Kalorifer (Doğalgaz),260000,TRY
6841,Konut,Daire,10/14/18,11/14/18,1,31,0,3,1,2+1,,İzmir/Buca/Atatürk,,Kalorifer (Doğalgaz),240000,TRY
6842,Konut,Daire,11/30/18,1/10/19,1,41,0,6,,3+1,160,Samsun/Atakum/Balaç,,Kalorifer (Doğalgaz),400000,TRY
6843,Konut,Daire,10/24/18,10/24/18,2,0,11-15 arası,6,2,3+1,130,İstanbul/Beykoz/Kavacık,,Kalorifer (Doğalgaz),2000,TRY
6844,Konut,Daire,10/24/18,1/10/19,1,78,0,10-20 arası,10,4+1,165,Samsun/Atakum/Yenimahalle,,Kalorifer (Doğalgaz),385000,TRY
6845,Konut,Daire,10/25/18,12/24/18,2,60,0,6,6,2+1,85,İstanbul/Şişli/Mecidiyeköy,,Kalorifer (Doğalgaz),2000,TRY
6846,Konut,Villa,12/8/18,,1,81,0,4,,5+1,215,Tekirdağ/Marmaraereğlisi/Dereağzı,,Kalorifer (Doğalgaz),519000,TRY
6847,Konut,Daire,1/4/19,,1,54,0,3,3,2+1,85,Sakarya/Sapanca/Çayiçi,,Kalorifer (Doğalgaz),185000,TRY
6848,Konut,Daire,11/20/18,12/20/18,2,30,0,3,,2+1,90,İstanbul/Kağıthane/Hamidiye,,Kalorifer (Doğalgaz),1700,TRY
6849,Konut,Daire,12/27/18,1/15/19,3,19,1,5,4,1+1,75,Bursa/Osmangazi/Şehabettinpaşa,,Kalorifer (Doğalgaz),75,TRY
6850,Konut,Villa,11/17/18,12/20/18,1,33,11-15 arası,3,,5+1,315,Kocaeli/Başiskele/Seymen,,Kalorifer (Doğalgaz),1500000,TRY
6851,Konut,Daire,11/21/18,12/18/18,1,27,6-10 arası,8,Giriş Katı,2+1,95,Antalya/Muratpaşa/Çağlayan,,Kalorifer (Doğalgaz),320000,TRY
6852,Konut,Müstakil Ev,10/21/18,,1,129,3,,,4+1,140,Ankara/Çubuk/Atatürk,,Kalorifer (Doğalgaz),685000,TRY
6853,Konut,Daire,10/26/18,2/14/19,2,111,0,4,4,2+1,100,Samsun/Atakum/Yenimahalle,,Kalorifer (Doğalgaz),1200,TRY
6854,Konut,Daire,1/16/19,2/15/19,1,30,0,9,9,2+1,120,Adana/Seyhan/Mithatpaşa,,Kalorifer (Doğalgaz),215000,TRY
6855,Konut,Daire,9/29/18,11/29/18,1,61,5,3,Bodrum Kat,2+1,70,İstanbul/Bağcılar/15 Temmuz,,Kalorifer (Doğalgaz),165000,TRY
6856,Konut,Komple Bina,1/16/19,1/16/19,1,0,21-25 arası,1,,+,100,İstanbul/Üsküdar/Burhaniye,,Kalorifer (Doğalgaz),410000,TRY
6857,Konut,Daire,12/4/18,2/2/19,1,60,0,,5,2+1,130,Mersin/Yenişehir/Çiftlikköy,,Kalorifer (Doğalgaz),450000,TRY
6858,Konut,Prefabrik Ev,11/28/18,,1,91,,1,,3+1,100,Kayseri/Kocasinan/Mimarsinan,,Kalorifer (Doğalgaz),80000,TRY
6859,Konut,Daire,11/27/18,2/3/19,1,68,0,4,Yüksek Giriş,1+1,48,Kütahya/Merkez/Meydan,,Kalorifer (Doğalgaz),83000,TRY
6860,Konut,Çiftlik Evi,10/18/18,,1,132,,5,,+,,Kayseri/İncesu/Bahçelievler,,Kalorifer (Doğalgaz),985000,TRY
6861,Konut,Villa,9/5/18,10/5/18,1,30,11-15 arası,3,Müstakil,4+2,,İstanbul/Şile/Sahilköy,,Kalorifer (Doğalgaz),730000,TRY
6862,Konut,Daire,1/4/19,,1,54,0,9,9,4+1,200,Erzurum/Palandöken/Hüseyin Avni Ulaş,,Kalorifer (Doğalgaz),320000,TRY
6863,Konut,Daire,10/12/18,11/11/18,2,30,0,3,Bodrum Kat,1+1,,Afyonkarahisar/Merkez/Osman Gazi,,Kalorifer (Doğalgaz),750,TRY
6864,Konut,Daire,1/13/19,,2,45,2,10-20 arası,11,2+1,70,Adana/Çukurova/Huzurevleri,,Kalorifer (Doğalgaz),14000,TRY
6865,Konut,Daire,12/13/18,,1,76,11-15 arası,2,Müstakil,3+1,225,Mersin/Toroslar/Buluklu,,Kalorifer (Doğalgaz),1250000,TRY
6866,Konut,Komple Bina,9/10/18,,1,170,11-15 arası,3,,+,,İstanbul/Beyoğlu/Bostan,,Kalorifer (Doğalgaz),690000,TRY
6867,Konut,Daire,10/23/18,2/20/19,2,120,4,3,1,2+1,,Yalova/Merkez/Dere,,Kalorifer (Doğalgaz),1200,TRY
6868,Konut,Daire,12/22/18,1/9/19,1,18,21-25 arası,4,,2+1,110,Samsun/İlkadım/Karadeniz,,Kalorifer (Doğalgaz),175000,TRY
6869,Konut,Daire,11/10/18,1/9/19,1,60,0,4,2,3+1,109,İstanbul/Silivri/Selimpaşa,,Kalorifer (Doğalgaz),245000,TRY
6870,Konut,Daire,12/27/18,,1,62,0,5,,2+1,90,İstanbul/Şile/Çavuş,,Kalorifer (Doğalgaz),350000,TRY
6871,Konut,Daire,2/20/19,,1,7,4,6,2,2+1,83,İstanbul/Esenyurt/Yeşilkent,,Kalorifer (Doğalgaz),235000,TRY
6872,Konut,Daire,12/22/18,1/9/19,1,18,21-25 arası,4,,2+1,110,Samsun/İlkadım/Karadeniz,,Kalorifer (Doğalgaz),175000,TRY
6873,Konut,Daire,9/20/18,,1,160,26-30 arası,5,Bodrum Kat,3+1,,İstanbul/Gaziosmanpaşa/Yeni Mahalle,,Kalorifer (Doğalgaz),142000,TRY
6874,Konut,Daire,2/14/19,,1,13,0,3,,2+1,75,Sakarya/Karasu/Yalı,,Kalorifer (Doğalgaz),135000,TRY
6875,Konut,Daire,11/21/18,12/31/18,1,40,6-10 arası,8,Giriş Katı,2+1,95,Antalya/Muratpaşa/Çağlayan,,Kalorifer (Doğalgaz),320000,TRY
6876,Konut,Daire,9/30/18,,2,150,,20 ve üzeri,10,1+1,,İstanbul/Esenyurt/Pınar,,Kalorifer (Doğalgaz),1200,TRY
6877,Konut,Daire,11/16/18,,1,103,6-10 arası,5,5,2+2,150,Bursa/Nilüfer/Balat,,Kalorifer (Doğalgaz),550000,TRY
6878,Konut,Daire,10/23/18,,1,127,0,10-20 arası,10,3+1,110,Adana/Sarıçam/Gültepe,,Kalorifer (Doğalgaz),240000,TRY
6879,Konut,Daire,11/28/18,2/26/19,1,90,5,3,Çatı Katı,3+2,145,İstanbul/Eyüpsultan/Merkez,,Kalorifer (Doğalgaz),425000,TRY
6880,Konut,Komple Bina,11/8/18,1/7/19,2,60,16-20 arası,4,,+,640,İstanbul/Ümraniye/İnkılap,,Kalorifer (Doğalgaz),8000,TRY
6881,Konut,Daire,11/22/18,,1,97,11-15 arası,4,Kot 3,3+1,120,Ankara/Sincan/Fevzi Çakmak,,Kalorifer (Doğalgaz),120000,TRY
6882,Konut,Daire,2/14/19,,1,13,0,3,,2+1,75,Sakarya/Karasu/Yalı,,Kalorifer (Doğalgaz),125000,TRY
6883,Konut,Daire,12/29/18,2/27/19,2,60,11-15 arası,4,3,2+1,85,Çanakkale/Merkez/Barbaros,,Kalorifer (Doğalgaz),1200,TRY
6884,Konut,Daire,2/14/19,,1,13,3,3,,2+1,75,Sakarya/Karasu/Yalı,,Kalorifer (Doğalgaz),153000,TRY
6885,Konut,Daire,10/24/18,,1,126,6-10 arası,7,Yüksek Giriş,2+1,100,Manisa/Yunusemre/Güzelyurt,,Kalorifer (Doğalgaz),218000,TRY
6886,Konut,Daire,11/27/18,1/26/19,2,60,6-10 arası,3,,1+1,40,Isparta/Merkez/Modern Evler,,Kalorifer (Doğalgaz),800,TRY
6887,Konut,Daire,1/16/19,2/15/19,1,30,0,6,2,2+1,95,İstanbul/Beylikdüzü/Cumhuriyet,,Kalorifer (Doğalgaz),139000,TRY
6888,Konut,Komple Bina,9/22/18,1/14/19,1,114,4,3,,+,,Aydın/Nazilli/Turan,,Kalorifer (Doğalgaz),360000,TRY
6889,Konut,Daire,10/8/18,11/8/18,2,31,0,4,2,2+1,,İstanbul/Ümraniye/Altınşehir,,Kalorifer (Doğalgaz),1400,TRY
6890,Konut,Daire,10/13/18,,1,137,,,,3+1,,Kayseri/İncesu/Bahçesaray,,Kalorifer (Doğalgaz),220000,TRY
6891,Konut,Daire,10/31/18,1/21/19,1,82,1,10-20 arası,12,4+1,200,İstanbul/Beylikdüzü/Kavaklı,,Kalorifer (Doğalgaz),850000,TRY
6892,Konut,Daire,1/4/19,2/3/19,2,30,6-10 arası,4,,4+1,200,İstanbul/Gaziosmanpaşa/Sarıgöl,,Kalorifer (Doğalgaz),1750,TRY
6893,Konut,Daire,12/18/18,1/17/19,1,30,0,6,Bahçe katı,2+1,100,İstanbul/Beylikdüzü/Beylikdüzü OSB,,Kalorifer (Doğalgaz),95000,TRY
6894,Konut,Çiftlik Evi,2/24/19,,1,3,,3,,5+3,10000,İstanbul/Beykoz/Polonezköy,,Kalorifer (Doğalgaz),9500000,USD
6895,Konut,Daire,12/17/18,1/15/19,2,29,21-25 arası,3,Kot 1,2+1,90,Ankara/Çankaya/Ata,,Kalorifer (Doğalgaz),700,TRY
6896,Konut,Daire,12/22/18,1/1/19,1,10,,10-20 arası,9,3+1,155,Kayseri/Melikgazi/Konaklar,,Kalorifer (Doğalgaz),297000,TRY
6897,Konut,Daire,9/16/18,,1,164,21-25 arası,6,1,2+1,,Ankara/Çankaya/Umut,,Kalorifer (Doğalgaz),150000,TRY
6898,Konut,Daire,9/30/18,10/30/18,1,30,0,10-20 arası,10,2+1,,İstanbul/Ümraniye/Armağanevler,,Kalorifer (Doğalgaz),430000,TRY
6899,Konut,Daire,11/19/18,,2,100,5,2,1,2+1,140,Yalova/Merkez/Bağlarbaşı,,Kalorifer (Doğalgaz),1200,TRY
6900,Konut,Komple Bina,9/22/18,2/13/19,1,144,4,3,,+,,Aydın/Nazilli/Turan,,Kalorifer (Doğalgaz),360000,TRY
6901,Konut,Daire,9/4/18,10/26/18,1,52,0,5,3,1+1,,Aksaray/Merkez/Küçük Bölcek,,Kalorifer (Doğalgaz),135000,TRY
6902,Konut,Daire,2/18/19,2/18/19,1,0,16-20 arası,10-20 arası,10,3+1,145,Kayseri/Melikgazi/Osman Kavuncu,,Kalorifer (Doğalgaz),270000,TRY
6903,Konut,Daire,12/1/18,12/1/18,1,0,16-20 arası,3,3,3+2,400,İstanbul/Beykoz/Tokatköy,,Kalorifer (Doğalgaz),580000,TRY
6904,Konut,Daire,11/10/18,1/9/19,1,60,0,4,,3+1,170,Sakarya/Hendek/Yeni,,Kalorifer (Doğalgaz),265000,TRY
6905,Konut,Daire,9/11/18,,1,169,0,,3,2+1,130,İstanbul/Ataşehir/İçerenköy,,Kalorifer (Doğalgaz),400000,TRY
6906,Konut,Daire,1/1/19,,1,57,0,10-20 arası,20 ve üzeri,2+1,165,Karaman/Merkez/Gevher Hatun,,Kalorifer (Doğalgaz),165000,TRY
6907,Konut,Daire,2/15/19,,1,12,0,6,2,3+1,120,İstanbul/Esenyurt/Hürriyet,,Kalorifer (Doğalgaz),175000,TRY
6908,Konut,Komple Bina,2/13/19,,1,14,0,6,,+,950,Trabzon/Ortahisar/Konaklar,,Kalorifer (Doğalgaz),3250000,TRY
6909,Konut,Daire,1/16/19,2/15/19,1,30,0,6,2,2+1,95,İstanbul/Beylikdüzü/Cumhuriyet,,Kalorifer (Doğalgaz),145000,TRY
6910,Konut,Daire,12/30/18,,1,59,11-15 arası,,,3+1,115,İstanbul/Pendik/Yenişehir,,Kalorifer (Doğalgaz),260000,TRY
6911,Konut,Daire,10/9/18,1/18/19,1,101,0,5,Kot 4,2+1,90,Bolu/Merkez/İzzet Baysal,,Kalorifer (Doğalgaz),172000,TRY
6912,Konut,Daire,12/24/18,,1,65,2,4,En Üst Kat,3+2,170,İstanbul/Avcılar/Gümüşpala,,Kalorifer (Doğalgaz),420000,TRY
6913,Konut,Daire,10/30/18,11/29/18,1,30,6-10 arası,5,Giriş Katı,3+1,90,Bursa/Mudanya/Güzelyalı Burgaz,,Kalorifer (Doğalgaz),190000,TRY
6914,Konut,Komple Bina,10/30/18,2/13/19,1,106,11-15 arası,2,,+,480,Konya/Meram/Aşkan,,Kalorifer (Doğalgaz),750000,TRY
6915,Konut,Daire,9/17/18,11/18/18,2,62,2,5,3,3+1,,İstanbul/Tuzla/Cami,,Kalorifer (Doğalgaz),2000,TRY
6916,Konut,Rezidans,9/5/18,1/5/19,2,122,1,2,,3+1,,İzmir/Narlıdere/2. İnönü,,Kalorifer (Doğalgaz),17000,TRY
6917,Konut,Daire,11/12/18,,2,107,,4,4,2+1,8,İstanbul/Ümraniye/Necip Fazıl,,Kalorifer (Doğalgaz),1200,TRY
6918,Konut,Daire,10/27/18,11/26/18,2,30,16-20 arası,10,10,3+1,135,Bursa/Gemlik/Cumhuriyet,,Kalorifer (Doğalgaz),900,TRY
6919,Konut,Daire,10/14/18,11/23/18,1,40,0,7,4,3+1,120,Ankara/Çankaya/Mürsel Uluç,,Kalorifer (Doğalgaz),425000,TRY
6920,Konut,Daire,12/24/18,,1,65,4,4,,3+1,,Yalova/Merkez/Adnan Menderes,,Kalorifer (Doğalgaz),515000,TRY
6921,Konut,Villa,10/9/18,,1,141,21-25 arası,2,Bahçe katı,3+1,,Yalova/Çınarcık/Esenköy Bld. (Aliye Hanım),,Kalorifer (Doğalgaz),1550000,TRY
6922,Konut,Prefabrik Ev,1/6/19,2/5/19,1,30,,2,,4+1,140,Ankara/Çankaya/Kültür,,Kalorifer (Doğalgaz),119000,TRY
6923,Konut,Daire,12/8/18,1/7/19,1,30,16-20 arası,6,1,3+1,175,Aydın/Efeler/Yedi Eylül,,Kalorifer (Doğalgaz),320000,TRY
6924,Konut,Daire,9/27/18,11/26/18,3,60,2,10,10,1+1,,İstanbul/Beylikdüzü/Beylikdüzü OSB,,Kalorifer (Doğalgaz),60,TRY
6925,Konut,Daire,9/18/18,11/17/18,1,60,6-10 arası,4,2,3+1,,Bilecik/Merkez/Ertuğrulgazi,,Kalorifer (Doğalgaz),225000,TRY
6926,Konut,Prefabrik Ev,12/10/18,1/6/19,1,27,,2,,4+1,120,Ankara/Çankaya/Kültür,,Kalorifer (Doğalgaz),96000,TRY
6927,Konut,Daire,12/23/18,2/21/19,1,60,0,4,1,3+1,175,Gaziantep/Şahinbey/Karataş,,Kalorifer (Doğalgaz),310000,TRY
6928,Konut,Daire,9/30/18,12/29/18,1,90,0,10-20 arası,10,2+1,,İstanbul/Ümraniye/Armağanevler,,Kalorifer (Doğalgaz),430000,TRY
6929,Konut,Daire,2/6/19,,2,21,16-20 arası,1,Müstakil,1+1,70,İstanbul/Sarıyer/Kazım Karabekir Paşa,,Kalorifer (Doğalgaz),700,TRY
6930,Konut,Villa,2/23/19,,1,4,0,4,,5+1,86,Adana/Çukurova/Karahan,,Kalorifer (Doğalgaz),565000,TRY
6931,Konut,Daire,9/25/18,12/25/18,1,91,16-20 arası,4,4,3+1,,Kayseri/Kocasinan/Mithatpaşa,,Kalorifer (Doğalgaz),184000,TRY
6932,Konut,Daire,11/16/18,,2,103,0,10-20 arası,10,2+1,100,Adana/Sarıçam/Gültepe,,Kalorifer (Doğalgaz),700,TRY
6933,Konut,Daire,12/3/18,1/25/19,1,53,0,6,Bahçe katı,3+1,115,İstanbul/Esenyurt/Mehterçeşme,,Kalorifer (Doğalgaz),170000,TRY
6934,Konut,Daire,11/23/18,,1,96,,5,En Üst Kat,4+1,140,Ankara/Çankaya/Gaziosmanpaşa,,Kalorifer (Doğalgaz),795000,TRY
6935,Konut,Daire,10/31/18,1/16/19,2,77,11-15 arası,2,Kot 1,3+1,120,Konya/Meram/Aşkan,,Kalorifer (Doğalgaz),1000,TRY
6936,Konut,Daire,12/26/18,,1,63,11-15 arası,2,11,9+2,42262,Elazığ/Merkez/Değirmenönü Köyü,,Kalorifer (Doğalgaz),835222,GBP
6937,Konut,Daire,11/22/18,,1,97,31-35 arası,5,5,2+1,85,İstanbul/Kadıköy/Rasimpaşa,,Kalorifer (Doğalgaz),470000,TRY
6938,Konut,Daire,12/22/18,12/22/18,1,0,21-25 arası,4,,2+1,110,Samsun/İlkadım/Karadeniz,,Kalorifer (Doğalgaz),175000,TRY
6939,Konut,Daire,10/21/18,12/20/18,1,60,11-15 arası,4,3,3+1,125,İstanbul/Üsküdar/Küçüksu,,Kalorifer (Doğalgaz),1050000,TRY
6940,Konut,Daire,2/17/19,,1,10,0,10-20 arası,9,2+1,73,İstanbul/Ümraniye/Atakent,,Kalorifer (Doğalgaz),290000,TRY
6941,Konut,Daire,2/14/19,,2,13,4,3,3,2+1,60,Sakarya/Serdivan/Kemalpaşa,,Kalorifer (Doğalgaz),1100,TRY
6942,Konut,Daire,11/15/18,,2,104,1,4,,1+1,60,Bolu/Merkez/Tabaklar,,Kalorifer (Doğalgaz),1500,TRY
6943,Konut,Daire,2/13/19,,2,14,21-25 arası,5,5,2+1,90,Eskişehir/Odunpazarı/Alanönü,,Kalorifer (Doğalgaz),500,TRY
6944,Konut,Villa,10/16/18,12/20/18,1,65,0,3,,6+1,,Antalya/Döşemealtı/Nebiler,,Kalorifer (Doğalgaz),2500000,TRY
6945,Konut,Daire,11/21/18,12/14/18,1,23,6-10 arası,8,Giriş Katı,2+1,95,Antalya/Muratpaşa/Çağlayan,,Kalorifer (Doğalgaz),320000,TRY
6946,Konut,Villa,1/31/19,,1,27,0,3,Komple,4+1,180,İstanbul/Sarıyer/Zekeriyaköy,,Kalorifer (Doğalgaz),1700000,TRY
6947,Konut,Daire,12/3/18,1/4/19,2,32,16-20 arası,5,3,2+1,100,Bursa/Mudanya/Güzelyalı Yalı,,Kalorifer (Doğalgaz),1200,TRY
6948,Konut,Daire,1/16/19,1/31/19,1,15,21-25 arası,,,2+1,100,Yalova/Merkez/Rüstem Paşa,,Kalorifer (Doğalgaz),270000,TRY
6949,Konut,Daire,10/16/18,,1,134,6-10 arası,4,Yüksek Giriş,3+1,,İstanbul/Ümraniye/Armağanevler,,Kalorifer (Doğalgaz),299000,TRY
6950,Konut,Daire,2/10/19,,1,17,26-30 arası,5,,3+1,100,İzmir/Karşıyaka/Aksoy,,Kalorifer (Doğalgaz),450000,TRY
6951,Konut,Daire,1/22/19,,1,36,0,5,4,3+1,130,Bursa/Gemlik/Hisar,,Kalorifer (Doğalgaz),350000,TRY
6952,Konut,Daire,9/28/18,10/28/18,1,30,4,3,9,2+1,,İstanbul/Küçükçekmece/Atakent,,Kalorifer (Doğalgaz),570000,TRY
6953,Konut,Daire,2/7/19,,1,20,0,4,1,2+1,55,Kırklareli/Merkez/İstasyon,,Kalorifer (Doğalgaz),800000,TRY
6954,Konut,Daire,1/23/19,,1,35,0,4,,2+1,78,İstanbul/Sancaktepe/Yunus Emre,,Kalorifer (Doğalgaz),240000,TRY
6955,Konut,Daire,1/19/19,,1,39,0,4,1,4+2,170,İstanbul/Sancaktepe/Akpınar,,Kalorifer (Doğalgaz),329000,TRY
6956,Konut,Prefabrik Ev,11/9/18,12/9/18,1,30,,1,,3+1,100,Ankara/Çankaya/Kültür,,Kalorifer (Doğalgaz),75000,TRY
6957,Konut,Daire,10/5/18,,1,145,5,7,3,3+1,,İzmir/Narlıdere/Ilıca,,Kalorifer (Doğalgaz),720000,TRY
6958,Konut,Daire,11/19/18,1/18/19,1,60,0,5,,2+1,79,İstanbul/Esenyurt/Selahaddin Eyyubi,,Kalorifer (Doğalgaz),129000,TRY
6959,Konut,Daire,12/2/18,1/1/19,1,30,0,5,Yüksek Giriş,3+1,132,İstanbul/Beylikdüzü/Büyükşehir,,Kalorifer (Doğalgaz),287000,TRY
6960,Konut,Daire,11/10/18,12/10/18,1,30,6-10 arası,10-20 arası,9,3+1,160,Antalya/Konyaaltı/Gürsu,,Kalorifer (Doğalgaz),1050000,TRY
6961,Konut,Daire,9/15/18,12/7/18,2,83,0,5,Bodrum Kat,2+1,,İstanbul/Bayrampaşa/Muratpaşa,,Kalorifer (Doğalgaz),1200,TRY
6962,Konut,Komple Bina,12/8/18,1/7/19,1,30,21-25 arası,3,,+,450,İstanbul/Üsküdar/Yavuztürk,,Kalorifer (Doğalgaz),980000,TRY
6963,Konut,Daire,9/19/18,11/20/18,1,62,0,4,Yüksek Giriş,2+1,,Kocaeli/Darıca/Abdi İpekçi,,Kalorifer (Doğalgaz),175000,TRY
6964,Konut,Daire,10/24/18,11/23/18,2,30,6-10 arası,3,Komple,1+1,67,Sakarya/Akyazı/Kuzuluk,,Kalorifer (Doğalgaz),150,TRY
6965,Konut,Daire,10/29/18,12/23/18,2,55,0,4,2,2+1,65,İzmir/Balçova/Eğitim,,Kalorifer (Doğalgaz),1300,TRY
6966,Konut,Daire,10/22/18,2/27/19,1,128,0,10-20 arası,10,3+1,100,Adana/Çukurova/Huzurevleri,,Kalorifer (Doğalgaz),259000,TRY
6967,Konut,Daire,1/7/19,1/8/19,1,1,1,3,Kot 1,2+1,80,Trabzon/Ortahisar/Konaklar,,Kalorifer (Doğalgaz),155000,TRY
6968,Konut,Villa,10/9/18,,1,141,6-10 arası,2,,3+1,,Muğla/Seydikemer/Cumhuriyet,,Kalorifer (Doğalgaz),950000,TRY
6969,Konut,Daire,1/19/19,2/18/19,1,30,2,9,5,3+1,160,Gaziantep/Şahinbey/Akkent,,Kalorifer (Doğalgaz),319000,TRY
6970,Konut,Müstakil Ev,9/7/18,1/18/19,1,133,11-15 arası,,,6+1,,Aydın/Söke/Yenikent,,Kalorifer (Doğalgaz),450000,TRY
6971,Konut,Daire,1/5/19,2/4/19,1,30,0,6,2,3+1,135,İstanbul/Beylikdüzü/Cumhuriyet,,Kalorifer (Doğalgaz),236000,TRY
6972,Konut,Komple Bina,10/18/18,,1,132,,5,,+,,İstanbul/Kartal/Yunus,,Kalorifer (Doğalgaz),2000000,TRY
6973,Konut,Daire,10/9/18,11/8/18,2,30,0,5,3,2+1,,İstanbul/Bahçelievler/Siyavuşpaşa,,Kalorifer (Doğalgaz),1500,TRY
6974,Konut,Daire,11/15/18,1/15/19,1,61,0,5,En Üst Kat,3+2,140,İstanbul/Tuzla/Yayla,,Kalorifer (Doğalgaz),530000,TRY
6975,Konut,Daire,2/11/19,,1,16,0,4,1,1+1,60,Antalya/Konyaaltı/Hurma,,Kalorifer (Doğalgaz),260000,TRY
6976,Konut,Daire,10/19/18,12/18/18,2,60,6-10 arası,10-20 arası,11,2+1,,İstanbul/Küçükçekmece/Atakent,,Kalorifer (Doğalgaz),1700,TRY
6977,Konut,Daire,11/20/18,,1,99,36-40 arası,5,3,2+1,120,Gaziantep/Şehitkamil/Sarıgüllük,,Kalorifer (Doğalgaz),250,TRY
6978,Konut,Villa,10/19/18,11/18/18,1,30,6-10 arası,4,Komple,8+1,,İstanbul/Büyükçekmece/Atatürk,,Kalorifer (Doğalgaz),3900000,TRY
